5,6,0,0.636364,0.090909,0.363636,23.636364,20.636364,18.818182,358.636364,225.000000,133.636364,1.636364,19.272727,309.727273,219.090909,90.636364,1.454545,3.477273,0.251818,-1.626364,5,0.600000,0.000000,0.600000,18.400000,19.000000,18.600000,297.600000,183.000000,114.600000,1.800000,18.400000,307.600000,166.400000,141.200000,2.200000,-1.632000,2.016000,-2.388000,0
6,7,0,0.636364,0.090909,0.363636,23.636364,20.636364,18.818182,358.636364,225.000000,133.636364,1.636364,19.272727,309.727273,219.090909,90.636364,1.454545,3.477273,0.251818,-1.626364,31,0.625000,0.125000,0.375000,26.125000,24.375000,20.625000,387.125000,258.625000,128.500000,1.375000,22.000000,342.875000,218.375000,124.500000,2.000000,2.143750,0.177500,-1.373750,0
7,8,0,0.636364,0.090909,0.363636,23.636364,20.636364,18.818182,358.636364,225.000000,133.636364,1.636364,19.272727,309.727273,219.090909,90.636364,1.454545,3.477273,0.251818,-1.626364,2,0.600000,0.200000,0.300000,26.900000,20.400000,18.900000,331.700000,223.200000,108.500000,1.700000,19.200000,342.300000,250.800000,91.500000,2.100000,2.364000,2.279000,2.332000,0
8,10,0,0.636364,0.090909,0.363636,23.636364,20.636364,18.818182,358.636364,225.000000,133.636364,1.636364,19.272727,309.727273,219.090909,90.636364,1.454545,3.477273,0.251818,-1.626364,17,0.500000,0.000000,1.000000,16.250000,19.500000,19.250000,333.000000,217.250000,115.750000,2.000000,21.000000,367.750000,270.500000,97.250000,1.500000,-3.087500,-3.355000,2.917500,1
9,11,0,0.636364,0.090909,0.363636,23.636364,20.636364,18.818182,358.636364,225.000000,133.636364,1.636364,19.272727,309.727273,219.090909,90.636364,1.454545,3.477273,0.251818,-1.626364,6,0.800000,0.000000,0.500000,31.700000,22.000000,24.100000,386.400000,298.700000,87.700000,1.600000,21.100000,343.200000,246.300000,96.900000,2.500000,11.018000,-0.067000,-1.136000,1
10,12,0,0.636364,0.090909,0.363636,23.636364,20.636364,18.818182,358.636364,225.000000,133.636364,1.636364,19.272727,309.727273,219.090909,90.636364,1.454545,3.477273,0.251818,-1.626364,27,0.375000,0.125000,0.250000,19.750000,21.500000,17.000000,311.375000,197.250000,114.125000,1.625000,21.875000,365.375000,250.375000,115.000000,1.250000,1.265000,-4.305000,1.530000,1
11,13,0,0.636364,0.090909,0.363636,23.636364,20.636364,18.818182,358.636364,225.00,133.636364,1.636364,19.272727,309.727273,219.090909,90.636364,1.454545,3.477273,0.251818,-1.626364,14,0.500000,0.000000,0.333333,26.000000,27.000000,18.000000,329.500000,188.166667,141.333333,1.500000,21.500000,353.166667,237.333333,115.833333,1.666667,-0.513333,-1.820000,0.468333,1
12,14,0,0.636364,0.090909,0.363636,23.636364,20.636364,18.818182,358.636364,225.00,133.636364,1.636364,19.272727,309.727273,219.090909,90.636364,1.454545,3.477273,0.251818,-1.626364,27,0.375000,0.125000,0.250000,19.750000,21.500000,17.000000,311.375000,197.250000,114.125000,1.625000,21.875000,365.375000,250.375000,115.000000,1.250000,1.265000,-4.305000,1.530000,1
13,15,0,0.636364,0.090909,0.363636,23.636364,20.636364,18.818182,358.636364,225.00,133.636364,1.636364,19.272727,309.727273,219.090909,90.636364,1.454545,3.477273,0.251818,-1.626364,7,0.571429,0.000000,0.571429,24.142857,21.285714,20.428571,342.285714,230.714286,111.571429,1.142857,18.428571,316.714286,183.428571,133.285714,2.000000,2.135714,3.945714,-2.695714,1
14,16,0,0.636364,0.090909,0.363636,23.636364,20.636364,18.818182,358.636364,225.00,133.636364,1.636364,19.272727,309.727273,219.090909,90.636364,1.454545,3.477273,0.251818,-1.626364,25,0.555556,0.333333,0.666667,23.777778,20.222222,23.666667,381.777778,213.333333,168.444444,2.111111,19.777778,356.555556,281.333333,75.222222,1.444444,2.507778,-2.850000,3.348889,0
15,17,0,0.636364,0.090909,0.363636,23.636364,20.636364,18.818182,358.636364,225.00,133.636364,1.636364,19.272727,309.727273,219.090909,90.636364,1.454545,3.477273,0.251818,-1.626364,11,0.250000,0.000000,0.750000,17.125000,23.250000,20.750000,324.375000,198.875000,125.500000,1.875000,19.125000,341.500000,260.750000,80.750000,1.750000,-2.418750,-3.671250,-0.302500,1
16,18,0,0.636364,0.090909,0.363636,23.636364,20.636364,18.818182,358.636364,225.00,133.636364,1.636364,19.272727,309.727273,219.090909,90.636364,1.454545,3.477273,0.251818,-1.626364,24,0.727273,0.090909,0.363636,25.363636,21.727273,21.272727,369.272727,271.636364,97.636364,2.181818,19.272727,323.090909,235.000000,88.090909,1.727273,2.621818,0.015455,0.578182,0
17,1,1,0.500000,0.000000,0.625000,17.625000,18.500000,18.625000,331.750000,212.75,119.000000,2.000000,18.500000,271.625000,154.375000,117.250000,1.875000,-2.573750,3.120000,-0.567500,20,0.833333,0.166667,0.833333,23.166667,15.000000,20.000000,365.333333,267.666667,97.666667,1.000000,17.000000,308.666667,207.166667,101.500000,2.000000,5.760000,5.073333,-3.070000,0
18,2,1,0.500000,0.000000,0.625000,17.625000,18.500000,18.625000,331.750000,212.75,119.000000,2.000000,18.500000,271.625000,154.375000,117.250000,1.875000,-2.573750,3.120000,-0.567500,6,0.800000,0.000000,0.500000,31.700000,22.000000,24.100000,386.400000,298.700000,87.700000,1.600000,21.100000,343.200000,246.300000,96.900000,2.500000,11.018000,-0.067000,-1.136000,0
19,3,1,0.500000,0.000000,0.625000,17.625000,18.500000,18.625000,331.750000,212.75,119.000000,2.000000,18.500000,271.625000,154.375000,117.250000,1.875000,-2.573750,3.120000,-0.567500,9,0.700000,0.200000,0.500000,27.100000,20.100000,24.400000,410.800000,311.300000,99.500000,2.000000,20.900000,344.900000,227.900000,117.000000,1.800000,8.794000,-1.184000,-0.392000,0
20,4,1,0.500000,0.000000,0.625000,17.625000,18.500000,18.625000,331.750000,212.75,119.000000,2.000000,18.500000,271.625000,154.375000,117.250000,1.875000,-2.573750,3.120000,-0.567500,4,0.571429,0.000000,0.571429,19.857143,16.428571,20.428571,346.285714,221.857143,124.428571,1.285714,18.142857,317.000000,211.428571,105.571429,1.428571,4.684286,1.810000,-1.164286,0
21,5,1,0.500000,0.000000,0.625000,17.625000,18.500000,18.625000,331.750000,212.75,119.000000,2.000000,18.500000,271.625000,154.375000,117.250000,1.875000,-2.573750,3.120000,-0.567500,11,0.250000,0.000000,0.750000,17.125000,23.250000,20.750000,324.375000,198.875000,125.500000,1.875000,19.125000,341.500000,260.750000,80.750000,1.750000,-2.418750,-3.671250,-0.302500,1
22,6,1,0.500000,0.000000,0.625000,17.625000,18.500000,18.625000,331.750000,212.75,119.000000,2.000000,18.500000,271.625000,154.375000,117.250000,1.875000,-2.573750,3.120000,-0.567500,31,0.625000,0.125000,0.375000,26.125000,24.375000,20.625000,387.125000,258.625000,128.500000,1.375000,22.000000,342.875000,218.375000,124.500000,2.000000,2.143750,0.177500,-1.373750,0
23,7,1,0.500000,0.000000,0.625000,17.625000,18.500000,18.625000,331.750000,212.75,119.000000,2.000000,18.500000,271.625000,154.375000,117.250000,1.875000,-2.573750,3.120000,-0.567500,23,0.400000,0.200000,0.800000,21.800000,29.000000,20.200000,382.600000,294.600000,88.000000,1.800000,22.000000,363.000000,217.800000,145.200000,1.400000,4.068000,-9.810000,-1.072000,1
24,8,1,0.500000,0.000000,0.625000,17.625000,18.500000,18.625000,331.750000,212.75,119.000000,2.000000,18.500000,271.625000,154.375000,117.250000,1.875000,-2.573750,3.120000,-0.567500,8,0.250000,0.125000,0.500000,21.125000,26.000000,21.000000,351.250000,251.375000,99.875000,1.875000,22.750000,361.500000,225.875000,135.625000,1.625000,1.000000,-5.845000,-2.363750,0
25,9,1,0.500000,0.000000,0.625000,17.625000,18.500000,18.625000,331.750000,212.75,119.000000,2.000000,18.500000,271.625000,154.375000,117.250000,1.875000,-2.573750,3.120000,-0.567500,26,0.142857,0.142857,0.571429,16.571429,27.571429,14.571429,283.428571,182.714286,100.714286,2.142857,21.428571,374.000000,246.857143,127.142857,1.285714,-8.847143,-3.807143,0.642857,0
26,10,1,0.500000,0.000000,0.625000,17.625000,18.500000,18.625000,331.750000,212.75,119.000000,2.000000,18.500000,271.625000,154.375000,117.250000,1.875000,-2.573750,3.120000,-0.567500,21,0.400000,0.100000,0.600000,19.500000,21.600000,19.100000,305.700000,187.700000,118.000000,2.100000,17.100000,282.400000,178.600000,103.800000,1.500000,-6.894000,4.772000,-0.035000,1
27,11,1,0.500000,0.000000,0.625000,17.625000,18.500000,18.625000,331.750000,212.75,119.000000,2.000000,18.500000,271.625000,154.375000,117.250000,1.875000,-2.573750,3.120000,-0.567500,19,0.222222,0.000000,0.555556,19.333333,22.888889,20.111111,314.333333,208.777778,105.555556,1.444444,20.555556,378.000000,257.444444,120.555556,1.333333,0.594444,-6.335556,2.020000,0
28,12,1,0.500000,0.000000,0.625000,17.625000,18.500000,18.625000,331.750000,212.75,119.000000,2.000000,18.500000,271.625000,154.375000,117.250000,1.875000,-2.573750,3.120000,-0.567500,31,0.625000,0.125000,0.375000,26.125000,24.375000,20.625000,387.125000,258.625000,128.500000,1.375000,22.000000,342.875000,218.375000,124.500000,2.000000,2.143750,0.177500,-1.373750,1
29,14,1,0.500000,0.000000,0.625000,17.625000,18.500000,18.625000,331.750000,212.75,119.000000,2.000000,18.500000,271.625000,154.375000,117.250000,1.875000,-2.573750,3.120000,-0.567500,19,0.222222,0.000000,0.555556,19.333333,22.888889,20.111111,314.333333,208.777778,105.555556,1.444444,20.555556,378.000000,257.444444,120.555556,1.333333,0.594444,-6.335556,2.020000,1
30,15,1,0.500000,0.000000,0.625000,17.625000,18.500000,18.625000,331.750000,212.75,119.000000,2.000000,18.500000,271.625000,154.375000,117.250000,1.875000,-2.573750,3.120000,-0.567500,5,0.600000,0.000000,0.600000,18.400000,19.000000,18.600000,297.600000,183.000000,114.600000,1.800000,18.400000,307.600000,166.400000,141.200000,2.200000,-1.632000,2.016000,-2.388000,0
31,16,1,0.500000,0.0,0.625000,17.625000,18.500000,18.625000,331.750000,212.750000,119.000000,2.000000,18.500000,271.625000,154.375000,117.25,1.875000,-2.573750,3.120000,-0.567500,7,0.571429,0.000000,0.571429,24.142857,21.285714,20.428571,342.285714,230.714286,111.571429,1.142857,18.428571,316.714286,183.428571,133.285714,2.000000,2.135714,3.945714,-2.695714,1
32,17,1,0.500000,0.0,0.625000,17.625000,18.500000,18.625000,331.750000,212.750000,119.000000,2.000000,18.500000,271.625000,154.375000,117.25,1.875000,-2.573750,3.120000,-0.567500,15,0.461538,0.000000,0.384615,17.692308,26.000000,17.846154,300.538462,213.461538,87.076923,1.769231,21.923077,354.076923,227.692308,126.384615,1.461538,-1.977692,-7.066923,0.968462,1
33,18,1,0.500000,0.0,0.625000,17.625000,18.500000,18.625000,331.750000,212.750000,119.000000,2.000000,18.500000,271.625000,154.375000,117.25,1.875000,-2.573750,3.120000,-0.567500,20,0.833333,0.166667,0.833333,23.166667,15.000000,20.000000,365.333333,267.666667,97.666667,1.000000,17.000000,308.666667,207.166667,101.500000,2.000000,5.760000,5.073333,-3.070000,0
34,1,2,0.600000,0.2,0.300000,26.900000,20.400000,18.900000,331.700000,223.200000,108.500000,1.700000,19.200000,342.300000,250.800000,91.50,2.100000,2.364000,2.279000,2.332000,5,0.600000,0.000000,0.600000,18.400000,19.000000,18.600000,297.600000,183.000000,114.600000,1.800000,18.400000,307.600000,166.400000,141.200000,2.200000,-1.632000,2.016000,-2.388000,0
35,2,2,0.600000,0.2,0.300000,26.900000,20.400000,18.900000,331.700000,223.200000,108.500000,1.700000,19.200000,342.300000,250.800000,91.50,2.100000,2.364000,2.279000,2.332000,25,0.555556,0.333333,0.666667,23.777778,20.222222,23.666667,381.777778,213.333333,168.444444,2.111111,19.777778,356.555556,281.333333,75.222222,1.444444,2.507778,-2.850000,3.348889,0
36,3,2,0.600000,0.2,0.300000,26.900000,20.400000,18.900000,331.700000,223.200000,108.500000,1.700000,19.200000,342.300000,250.800000,91.50,2.100000,2.364000,2.279000,2.332000,24,0.727273,0.090909,0.363636,25.363636,21.727273,21.272727,369.272727,271.636364,97.636364,2.181818,19.272727,323.090909,235.000000,88.090909,1.727273,2.621818,0.015455,0.578182,1
37,4,2,0.600000,0.2,0.300000,26.900000,20.400000,18.900000,331.700000,223.200000,108.500000,1.700000,19.200000,342.300000,250.800000,91.50,2.100000,2.364000,2.279000,2.332000,30,0.666667,0.166667,0.666667,25.333333,23.000000,17.833333,311.000000,204.833333,106.166667,1.833333,22.500000,361.000000,271.500000,89.500000,1.833333,3.473333,-0.823333,-0.740000,0
38,5,2,0.600000,0.2,0.300000,26.900000,20.400000,18.900000,331.700000,223.200000,108.500000,1.700000,19.200000,342.300000,250.800000,91.50,2.100000,2.364000,2.279000,2.332000,7,0.571429,0.000000,0.571429,24.142857,21.285714,20.428571,342.285714,230.714286,111.571429,1.142857,18.428571,316.714286,183.428571,133.285714,2.000000,2.135714,3.945714,-2.695714,1
39,6,2,0.600000,0.2,0.300000,26.900000,20.400000,18.900000,331.700000,223.200000,108.500000,1.700000,19.200000,342.300000,250.800000,91.50,2.100000,2.364000,2.279000,2.332000,27,0.375000,0.125000,0.250000,19.750000,21.500000,17.000000,311.375000,197.250000,114.125000,1.625000,21.875000,365.375000,250.375000,115.000000,1.250000,1.265000,-4.305000,1.530000,1
41,9,2,0.600000,0.2,0.300000,26.900000,20.400000,18.900000,331.700000,223.200000,108.500000,1.700000,19.200000,342.300000,250.800000,91.50,2.100000,2.364000,2.279000,2.332000,3,0.666667,0.000000,0.444444,28.666667,12.111111,22.666667,358.333333,225.111111,133.222222,1.777778,14.777778,249.111111,146.111111,103.000000,2.111111,8.024444,9.343333,-1.233333,1
42,10,2,0.600000,0.2,0.300000,26.900000,20.400000,18.900000,331.700000,223.200000,108.500000,1.700000,19.200000,342.300000,250.800000,91.50,2.100000,2.364000,2.279000,2.332000,29,0.000000,0.000000,0.375000,9.750000,27.375000,12.000000,221.000000,148.750000,72.250000,2.125000,22.250000,360.875000,202.125000,158.750000,1.750000,-12.305000,-6.358750,1.808750,0
43,11,2,0.600000,0.2,0.300000,26.900000,20.400000,18.900000,331.700000,223.200000,108.500000,1.700000,19.200000,342.300000,250.800000,91.50,2.100000,2.364000,2.279000,2.332000,25,0.555556,0.333333,0.666667,23.777778,20.222222,23.666667,381.777778,213.333333,168.444444,2.111111,19.777778,356.555556,281.333333,75.222222,1.444444,2.507778,-2.850000,3.348889,0
44,12,2,0.600000,0.2,0.300000,26.900000,20.400000,18.900000,331.700000,223.200000,108.500000,1.700000,19.200000,342.300000,250.800000,91.50,2.100000,2.364000,2.279000,2.332000,28,0.500000,0.200000,0.500000,20.700000,26.300000,19.500000,318.600000,222.600000,96.000000,1.400000,19.800000,365.100000,215.000000,150.100000,1.600000,-1.306000,-2.900000,-0.072000,0
45,13,2,0.600000,0.2,0.300000,26.900000,20.400000,18.900000,331.700000,223.200000,108.500000,1.700000,19.200000,342.300000,250.800000,91.50,2.100000,2.364000,2.279000,2.332000,17,0.500000,0.000000,1.000000,16.250000,19.500000,19.250000,333.000000,217.250000,115.750000,2.000000,21.000000,367.750000,270.500000,97.250000,1.500000,-3.087500,-3.355000,2.917500,1
46,14,2,0.600000,0.2,0.300000,26.900000,20.400000,18.900000,331.700000,223.200000,108.500000,1.700000,19.200000,342.300000,250.800000,91.50,2.100000,2.364000,2.279000,2.332000,10,0.444444,0.222222,0.555556,26.888889,23.333333,22.222222,356.666667,213.777778,142.888889,1.888889,18.888889,329.222222,232.222222,97.000000,2.000000,7.114444,-1.827778,-0.652222,1
47,15,2,0.600000,0.2,0.300000,26.900000,20.400000,18.900000,331.700000,223.200000,108.500000,1.700000,19.200000,342.300000,250.800000,91.50,2.100000,2.364000,2.279000,2.332000,31,0.625000,0.125000,0.375000,26.125000,24.375000,20.625000,387.125000,258.625000,128.500000,1.375000,22.000000,342.875000,218.375000,124.500000,2.000000,2.143750,0.177500,-1.373750,1
48,16,2,0.600000,0.2,0.300000,26.900000,20.400000,18.900000,331.700000,223.200000,108.500000,1.700000,19.200000,342.300000,250.800000,91.50,2.100000,2.364000,2.279000,2.332000,28,0.500000,0.200000,0.500000,20.700000,26.300000,19.500000,318.600000,222.600000,96.000000,1.400000,19.800000,365.100000,215.000000,150.100000,1.600000,-1.306000,-2.900000,-0.072000,0
49,17,2,0.600000,0.2,0.300000,26.900000,20.400000,18.900000,331.700000,223.200000,108.500000,1.700000,19.200000,342.300000,250.800000,91.50,2.100000,2.364000,2.279000,2.332000,9,0.700000,0.200000,0.500000,27.100000,20.100000,24.400000,410.800000,311.300000,99.500000,2.000000,20.900000,344.900000,227.900000,117.000000,1.800000,8.794000,-1.184000,-0.392000,0
50,18,2,0.600000,0.2,0.300000,26.900000,20.400000,18.900000,331.700000,223.200000,108.500000,1.700000,19.200000,342.300000,250.800000,91.50,2.100000,2.364000,2.279000,2.332000,5,0.600000,0.000000,0.600000,18.400000,19.000000,18.600000,297.600000,183.000000,114.600000,1.800000,18.400000,307.600000,166.400000,141.200000,2.200000,-1.632000,2.016000,-2.388000,1
51,1,3,0.666667,0.0,0.444444,28.666667,12.111111,22.666667,358.333333,225.111111,133.222222,1.777778,14.777778,249.111111,146.111111,103.00,2.111111,8.024444,9.343333,-1.233333,18,0.222222,0.000000,0.444444,19.000000,27.222222,19.111111,307.666667,215.444444,92.222222,1.777778,21.666667,379.666667,271.333333,108.333333,1.444444,-2.471111,-8.117778,0.553333,0
52,2,3,0.666667,0.0,0.444444,28.666667,12.111111,22.666667,358.333333,225.111111,133.222222,1.777778,14.777778,249.111111,146.111111,103.000000,2.111111,8.024444,9.343333,-1.233333,23,0.400000,0.200000,0.800000,21.800000,29.000000,20.200000,382.600000,294.600000,88.000000,1.800000,22.000000,363.000000,217.800000,145.200000,1.400000,4.068000,-9.810000,-1.072000,1
53,3,3,0.666667,0.0,0.444444,28.666667,12.111111,22.666667,358.333333,225.111111,133.222222,1.777778,14.777778,249.111111,146.111111,103.000000,2.111111,8.024444,9.343333,-1.233333,11,0.250000,0.000000,0.750000,17.125000,23.250000,20.750000,324.375000,198.875000,125.500000,1.875000,19.125000,341.500000,260.750000,80.750000,1.750000,-2.418750,-3.671250,-0.302500,1
54,4,3,0.666667,0.0,0.444444,28.666667,12.111111,22.666667,358.333333,225.111111,133.222222,1.777778,14.777778,249.111111,146.111111,103.000000,2.111111,8.024444,9.343333,-1.233333,13,0.600000,0.000000,0.600000,20.700000,19.400000,19.500000,312.500000,219.400000,93.100000,2.000000,17.500000,309.100000,210.400000,98.700000,1.900000,-0.439000,2.583000,-0.595000,1
55,5,3,0.666667,0.0,0.444444,28.666667,12.111111,22.666667,358.333333,225.111111,133.222222,1.777778,14.777778,249.111111,146.111111,103.000000,2.111111,8.024444,9.343333,-1.233333,17,0.500000,0.000000,1.000000,16.250000,19.500000,19.250000,333.000000,217.250000,115.750000,2.000000,21.000000,367.750000,270.500000,97.250000,1.500000,-3.087500,-3.355000,2.917500,0
56,6,3,0.666667,0.0,0.444444,28.666667,12.111111,22.666667,358.333333,225.111111,133.222222,1.777778,14.777778,249.111111,146.111111,103.000000,2.111111,8.024444,9.343333,-1.233333,16,0.200000,0.100000,0.500000,14.400000,26.300000,17.900000,299.200000,204.400000,94.800000,2.200000,23.200000,375.100000,248.500000,126.600000,1.600000,-6.171000,-7.171000,1.074000,1
57,7,3,0.666667,0.0,0.444444,28.666667,12.111111,22.666667,358.333333,225.111111,133.222222,1.777778,14.777778,249.111111,146.111111,103.000000,2.111111,8.024444,9.343333,-1.233333,22,0.625000,0.125000,0.250000,22.125000,17.625000,18.875000,327.375000,189.750000,137.625000,1.625000,16.750000,308.125000,199.500000,108.625000,1.875000,0.376250,3.993750,0.700000,0
58,8,3,0.666667,0.0,0.444444,28.666667,12.111111,22.666667,358.333333,225.111111,133.222222,1.777778,14.777778,249.111111,146.111111,103.000000,2.111111,8.024444,9.343333,-1.233333,6,0.800000,0.000000,0.500000,31.700000,22.000000,24.100000,386.400000,298.700000,87.700000,1.600000,21.100000,343.200000,246.300000,96.900000,2.500000,11.018000,-0.067000,-1.136000,1
60,10,3,0.666667,0.0,0.444444,28.666667,12.111111,22.666667,358.333333,225.111111,133.222222,1.777778,14.777778,249.111111,146.111111,103.000000,2.111111,8.024444,9.343333,-1.233333,4,0.571429,0.000000,0.571429,19.857143,16.428571,20.428571,346.285714,221.857143,124.428571,1.285714,18.142857,317.000000,211.428571,105.571429,1.428571,4.684286,1.810000,-1.164286,0
61,11,3,0.666667,0.0,0.444444,28.666667,12.111111,22.666667,358.333333,225.111111,133.222222,1.777778,14.777778,249.111111,146.111111,103.000000,2.111111,8.024444,9.343333,-1.233333,18,0.222222,0.000000,0.444444,19.000000,27.222222,19.111111,307.666667,215.444444,92.222222,1.777778,21.666667,379.666667,271.333333,108.333333,1.444444,-2.471111,-8.117778,0.553333,1
62,12,3,0.666667,0.0,0.444444,28.666667,12.111111,22.666667,358.333333,225.111111,133.222222,1.777778,14.777778,249.111111,146.111111,103.000000,2.111111,8.024444,9.343333,-1.233333,14,0.500000,0.000000,0.333333,26.000000,27.000000,18.000000,329.500000,188.166667,141.333333,1.500000,21.500000,353.166667,237.333333,115.833333,1.666667,-0.513333,-1.820000,0.468333,0
63,14,3,0.666667,0.0,0.444444,28.666667,12.111111,22.666667,358.333333,225.111111,133.222222,1.777778,14.777778,249.111111,146.111111,103.000000,2.111111,8.024444,9.343333,-1.233333,9,0.700000,0.200000,0.500000,27.100000,20.100000,24.400000,410.800000,311.300000,99.500000,2.000000,20.900000,344.900000,227.900000,117.000000,1.800000,8.794000,-1.184000,-0.392000,1
64,15,3,0.666667,0.0,0.444444,28.666667,12.111111,22.666667,358.333333,225.111111,133.222222,1.777778,14.777778,249.111111,146.111111,103.000000,2.111111,8.024444,9.343333,-1.233333,12,0.727273,0.090909,0.363636,28.454545,18.727273,23.363636,397.636364,269.727273,127.909091,1.454545,17.909091,342.181818,235.000000,107.181818,2.727273,5.099091,6.387273,0.327273,1
65,16,3,0.666667,0.0,0.444444,28.666667,12.111111,22.666667,358.333333,225.111111,133.222222,1.777778,14.777778,249.111111,146.111111,103.000000,2.111111,8.024444,9.343333,-1.233333,8,0.250000,0.125000,0.500000,21.125000,26.000000,21.000000,351.250000,251.375000,99.875000,1.875000,22.750000,361.500000,225.875000,135.625000,1.625000,1.000000,-5.845000,-2.363750,1
66,17,3,0.666667,0.0,0.444444,28.666667,12.111111,22.666667,358.333333,225.111111,133.222222,1.777778,14.777778,249.111111,146.111111,103.000000,2.111111,8.024444,9.343333,-1.233333,22,0.625000,0.125000,0.250000,22.125000,17.625000,18.875000,327.375000,189.750000,137.625000,1.625000,16.750000,308.125000,199.500000,108.625000,1.875000,0.376250,3.993750,0.700000,1
67,18,3,0.666667,0.0,0.444444,28.666667,12.111111,22.666667,358.333333,225.111111,133.222222,1.777778,14.777778,249.111111,146.111111,103.000000,2.111111,8.024444,9.343333,-1.233333,13,0.600000,0.000000,0.600000,20.700000,19.400000,19.500000,312.500000,219.400000,93.100000,2.000000,17.500000,309.100000,210.400000,98.700000,1.900000,-0.439000,2.583000,-0.595000,1
68,1,4,0.571429,0.0,0.571429,19.857143,16.428571,20.428571,346.285714,221.857143,124.428571,1.285714,18.142857,317.000000,211.428571,105.571429,1.428571,4.684286,1.810000,-1.164286,23,0.400000,0.200000,0.800000,21.800000,29.000000,20.200000,382.600000,294.600000,88.000000,1.800000,22.000000,363.000000,217.800000,145.200000,1.400000,4.068000,-9.810000,-1.072000,0
69,2,4,0.571429,0.0,0.571429,19.857143,16.428571,20.428571,346.285714,221.857143,124.428571,1.285714,18.142857,317.000000,211.428571,105.571429,1.428571,4.684286,1.810000,-1.164286,11,0.250000,0.000000,0.750000,17.125000,23.250000,20.750000,324.375000,198.875000,125.500000,1.875000,19.125000,341.500000,260.750000,80.750000,1.750000,-2.418750,-3.671250,-0.302500,0
70,3,4,0.571429,0.0,0.571429,19.857143,16.428571,20.428571,346.285714,221.857143,124.428571,1.285714,18.142857,317.000000,211.428571,105.571429,1.428571,4.684286,1.810000,-1.164286,13,0.600000,0.000000,0.600000,20.700000,19.400000,19.500000,312.500000,219.400000,93.100000,2.000000,17.500000,309.100000,210.400000,98.700000,1.900000,-0.439000,2.583000,-0.595000,0
72,5,4,0.571429,0.0,0.571429,19.857143,16.428571,20.428571,346.285714,221.857143,124.428571,1.285714,18.142857,317.000000,211.428571,105.571429,1.428571,4.684286,1.810000,-1.164286,18,0.222222,0.000000,0.444444,19.000000,27.222222,19.111111,307.666667,215.444444,92.222222,1.777778,21.666667,379.666667,271.333333,108.333333,1.444444,-2.471111,-8.117778,0.553333,0
73,6,4,0.571429,0.0,0.571429,19.857143,16.428571,20.428571,346.285714,221.857143,124.428571,1.285714,18.142857,317.000000,211.428571,105.571429,1.428571,4.684286,1.810000,-1.164286,9,0.700000,0.200000,0.500000,27.100000,20.100000,24.400000,410.800000,311.300000,99.500000,2.000000,20.900000,344.900000,227.900000,117.000000,1.800000,8.794000,-1.184000,-0.392000,0
74,7,4,0.571429,0.0,0.571429,19.857143,16.428571,20.428571,346.285714,221.857143,124.428571,1.285714,18.142857,317.0,211.428571,105.571429,1.428571,4.684286,1.810,-1.164286,20,0.833333,0.166667,0.833333,23.166667,15.000000,20.000000,365.333333,267.666667,97.666667,1.000000,17.000000,308.666667,207.166667,101.500000,2.000000,5.760000,5.073333,-3.070000,1
75,8,4,0.571429,0.0,0.571429,19.857143,16.428571,20.428571,346.285714,221.857143,124.428571,1.285714,18.142857,317.0,211.428571,105.571429,1.428571,4.684286,1.810,-1.164286,9,0.700000,0.200000,0.500000,27.100000,20.100000,24.400000,410.800000,311.300000,99.500000,2.000000,20.900000,344.900000,227.900000,117.000000,1.800000,8.794000,-1.184000,-0.392000,1
77,11,4,0.571429,0.0,0.571429,19.857143,16.428571,20.428571,346.285714,221.857143,124.428571,1.285714,18.142857,317.0,211.428571,105.571429,1.428571,4.684286,1.810,-1.164286,31,0.625000,0.125000,0.375000,26.125000,24.375000,20.625000,387.125000,258.625000,128.500000,1.375000,22.000000,342.875000,218.375000,124.500000,2.000000,2.143750,0.177500,-1.373750,1
78,12,4,0.571429,0.0,0.571429,19.857143,16.428571,20.428571,346.285714,221.857143,124.428571,1.285714,18.142857,317.0,211.428571,105.571429,1.428571,4.684286,1.810,-1.164286,5,0.600000,0.000000,0.600000,18.400000,19.000000,18.600000,297.600000,183.000000,114.600000,1.800000,18.400000,307.600000,166.400000,141.200000,2.200000,-1.632000,2.016000,-2.388000,1
79,13,4,0.571429,0.0,0.571429,19.857143,16.428571,20.428571,346.285714,221.857143,124.428571,1.285714,18.142857,317.0,211.428571,105.571429,1.428571,4.684286,1.810,-1.164286,29,0.000000,0.000000,0.375000,9.750000,27.375000,12.000000,221.000000,148.750000,72.250000,2.125000,22.250000,360.875000,202.125000,158.750000,1.750000,-12.305000,-6.358750,1.808750,0
80,14,4,0.571429,0.0,0.571429,19.857143,16.428571,20.428571,346.285714,221.857143,124.428571,1.285714,18.142857,317.0,211.428571,105.571429,1.428571,4.684286,1.810,-1.164286,8,0.250000,0.125000,0.500000,21.125000,26.000000,21.000000,351.250000,251.375000,99.875000,1.875000,22.750000,361.500000,225.875000,135.625000,1.625000,1.000000,-5.845000,-2.363750,1
81,15,4,0.571429,0.0,0.571429,19.857143,16.428571,20.428571,346.285714,221.857143,124.428571,1.285714,18.142857,317.0,211.428571,105.571429,1.428571,4.684286,1.810,-1.164286,19,0.222222,0.000000,0.555556,19.333333,22.888889,20.111111,314.333333,208.777778,105.555556,1.444444,20.555556,378.000000,257.444444,120.555556,1.333333,0.594444,-6.335556,2.020000,0
